vpn_code,id_equip,data
10005350,51583,"{""id"" : 51583, ""name"" : ""2246169"", ""t1t7"" : ""2246169"", ""vpn_id"" : ""10005350"", ""id_default_site"" : 320105, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10004162,169781,"{""id"" : 169781, ""name"" : ""2350410"", ""t1t7"" : ""2350410"", ""vpn_id"" : ""10004162"", ""id_default_site"" : 257097, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10004556,51019,"{""id"" : 51019, ""name"" : ""2246168"", ""t1t7"" : ""2246168"", ""vpn_id"" : ""10004556"", ""id_default_site"" : 39645, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
3250,67801,"{""id"" : 67801, ""name"" : ""GC_US_pre_8800103"", ""t1t7"" : ""8800103"", ""vpn_id"" : ""3250"", ""id_default_site"" : 389569, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 20, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002262,114397,"{""id"" : 114397, ""name"" : ""2330755"", ""t1t7"" : ""2330755"", ""vpn_id"" : ""10002262"", ""id_default_site"" : 186354, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10013663,56926,"{""id"" : 56926, ""name"" : ""2316263"", ""t1t7"" : ""2316263"", ""vpn_id"" : ""10013663"", ""id_default_site"" : 347368, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002949,135624,"{""id"" : 135624, ""name"" : ""2220564"", ""t1t7"" : ""2220564"", ""vpn_id"" : ""10002949"", ""id_default_site"" : 212737, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10005445,55711,"{""id"" : 55711, ""name"" : ""2260032"", ""t1t7"" : ""2260032"", ""vpn_id"" : ""10005445"", ""id_default_site"" : 338616, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
3767,52352,"{""id"" : 52352, ""name"" : ""PCLON_SIP_EUMA"", ""t1t7"" : ""2360322"", ""vpn_id"" : ""3767"", ""id_default_site"" : 320681, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_GBR_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002046,158255,"{""id"" : 158255, ""name"" : ""2327141"", ""t1t7"" : ""2327141"", ""vpn_id"" : ""10002046"", ""id_default_site"" : 242133, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7027,49587,"{""id"" : 49587, ""name"" : ""ATLX01"", ""t1t7"" : ""2390201"", ""vpn_id"" : ""7027"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 500, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_USA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7333,3261,"{""id"" : 3261, ""name"" : ""opc_ASP_Singapore"", ""t1t7"" : ""8986047"", ""vpn_id"" : ""7333"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 5, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10017932,66490,"{""id"" : 66490, ""name"" : ""2223683"", ""t1t7"" : ""2223683"", ""vpn_id"" : ""10017932"", ""id_default_site"" : 400547, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7352,73277,"{""id"" : 73277, ""name"" : ""wbx_EUR_0025843727"", ""t1t7"" : ""8860099"", ""vpn_id"" : ""7352"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 250, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4520,168489,"{""id"" : 168489, ""name"" : ""CCVPAAS_VEL_2398309"", ""t1t7"" : ""2398309"", ""vpn_id"" : ""4520"", ""id_default_site"" : 255475, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10005350,52056,"{""id"" : 52056, ""name"" : ""2246171"", ""t1t7"" : ""2246171"", ""vpn_id"" : ""10005350"", ""id_default_site"" : 321927, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10017238,62031,"{""id"" : 62031, ""name"" : ""2316754"", ""t1t7"" : ""2316754"", ""vpn_id"" : ""10017238"", ""id_default_site"" : 366534, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10004026,177681,"{""id"" : 177681, ""name"" : ""2350169"", ""t1t7"" : ""2350169"", ""vpn_id"" : ""10004026"", ""id_default_site"" : 268194, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10000719,49941,"{""id"" : 49941, ""name"" : ""2316009"", ""t1t7"" : ""2316009"", ""vpn_id"" : ""10000719"", ""id_default_site"" : 54735, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10009519,71251,"{""id"" : 71251, ""name"" : ""2285067"", ""t1t7"" : ""2285067"", ""vpn_id"" : ""10009519"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
3992,55689,"{""id"" : 55689, ""name"" : ""Preprod"", ""t1t7"" : ""2388202"", ""vpn_id"" : ""3992"", ""id_default_site"" : 338003, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_PHL_Default"", ""trusted_cli_policy"" : true, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7352,15701,"{""id"" : 15701, ""name"" : ""wbx_EUR_0026020371"", ""t1t7"" : ""8860437"", ""vpn_id"" : ""7352"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 250, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10004704,64072,"{""id"" : 64072, ""name"" : ""2246358"", ""t1t7"" : ""2246358"", ""vpn_id"" : ""10004704"", ""id_default_site"" : 313284, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10005445,68665,"{""id"" : 68665, ""name"" : ""2260099"", ""t1t7"" : ""2260099"", ""vpn_id"" : ""10005445"", ""id_default_site"" : 414768, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7101,62688,"{""id"" : 62688, ""name"" : ""AP_GS_FRK_Genesys_PR"", ""t1t7"" : ""8950016"", ""vpn_id"" : ""7101"", ""id_default_site"" : 381328, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 50, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7041,69849,"{""id"" : 69849, ""name"" : ""BTOI _Singapore1"", ""t1t7"" : ""2368818"", ""vpn_id"" : ""7041"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 30, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_SGP_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003385,138104,"{""id"" : 138104, ""name"" : ""2235250"", ""t1t7"" : ""2235250"", ""vpn_id"" : ""10003385"", ""id_default_site"" : 215710, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003468,143601,"{""id"" : 143601, ""name"" : ""2235722"", ""t1t7"" : ""2235722"", ""vpn_id"" : ""10003468"", ""id_default_site"" : 221980, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7352,18401,"{""id"" : 18401, ""name"" : ""wbx_EUR_0026000604"", ""t1t7"" : ""8860481"", ""vpn_id"" : ""7352"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 250, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10012694,68845,"{""id"" : 68845, ""name"" : ""2265117"", ""t1t7"" : ""2265117"", ""vpn_id"" : ""10012694"", ""id_default_site"" : 416155, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7352,73066,"{""id"" : 73066, ""name"" : ""wbx_EUR_0025852972"", ""t1t7"" : ""8860072"", ""vpn_id"" : ""7352"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 250, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
5665,67221,"{""id"" : 67221, ""name"" : ""2320755"", ""t1t7"" : ""2320755"", ""vpn_id"" : ""5665"", ""id_default_site"" : 40981, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002874,52467,"{""id"" : 52467, ""name"" : ""2220224"", ""t1t7"" : ""2220224"", ""vpn_id"" : ""10002874"", ""id_default_site"" : 323409, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10004536,49833,"{""id"" : 49833, ""name"" : ""2245031"", ""t1t7"" : ""2245031"", ""vpn_id"" : ""10004536"", ""id_default_site"" : 33323, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
5288,175523,"{""id"" : 175523, ""name"" : ""2350723"", ""t1t7"" : ""2350723"", ""vpn_id"" : ""5288"", ""id_default_site"" : 265364, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10004873,55359,"{""id"" : 55359, ""name"" : ""2246518"", ""t1t7"" : ""2246518"", ""vpn_id"" : ""10004873"", ""id_default_site"" : 337045, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10016724,67840,"{""id"" : 67840, ""name"" : ""2246910"", ""t1t7"" : ""2246910"", ""vpn_id"" : ""10016724"", ""id_default_site"" : 408881, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
3998,50119,"{""id"" : 50119, ""name"" : ""8014297_CME_US_Prim"", ""t1t7"" : ""8014297"", ""vpn_id"" : ""3998"", ""id_default_site"" : 312902, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""zzz_CLI_USA_1__000"", ""trusted_cli_policy"" : true, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10004624,50035,"{""id"" : 50035, ""name"" : ""2245631"", ""t1t7"" : ""2245631"", ""vpn_id"" : ""10004624"", ""id_default_site"" : 316288, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10006897,21681,"{""id"" : 21681, ""name"" : ""5105256"", ""t1t7"" : ""5105256"", ""vpn_id"" : ""10006897"", ""id_default_site"" : 177021, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
5288,48728,"{""id"" : 48728, ""name"" : ""2351381"", ""t1t7"" : ""2351381"", ""vpn_id"" : ""5288"", ""id_default_site"" : 25344, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
5212,144606,"{""id"" : 144606, ""name"" : ""2330219"", ""t1t7"" : ""2330219"", ""vpn_id"" : ""5212"", ""id_default_site"" : 223502, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7002,11562,"{""id"" : 11562, ""name"" : ""gsy_FRA_NEWRANGETRY"", ""t1t7"" : ""8802201"", ""vpn_id"" : ""7002"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 1, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7352,28241,"{""id"" : 28241, ""name"" : ""wbx_EUR_0026056449"", ""t1t7"" : ""8860644"", ""vpn_id"" : ""7352"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 250, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10009306,9781,"{""id"" : 9781, ""name"" : ""5104201"", ""t1t7"" : ""5104201"", ""vpn_id"" : ""10009306"", ""id_default_site"" : 76321, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002046,160723,"{""id"" : 160723, ""name"" : ""2327541"", ""t1t7"" : ""2327541"", ""vpn_id"" : ""10002046"", ""id_default_site"" : 245884, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
